rule_id,run,generation_line,generation,relative_path,rule_index,categories,rule_text,classification_reason
01244,19 Real Run 8 - prompt adjustments,generationLine1,5,19 Real Run 8 - prompt adjustments\RunData\generationLine1\5\knowledgebase.txt,2,Self Preservation,Health <10: eat bread until full as only action; no fighting or moving.,"explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
01245,19 Real Run 8 - prompt adjustments,generationLine1,5,19 Real Run 8 - prompt adjustments\RunData\generationLine1\5\knowledgebase.txt,3,,"Threats <5 blocks: melee nearest first, one at a time.",
01246,19 Real Run 8 - prompt adjustments,generationLine1,5,19 Real Run 8 - prompt adjustments\RunData\generationLine1\5\knowledgebase.txt,4,Self Preservation,Threats >5 blocks: bow attack them or skeletons.,"explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
01247,19 Real Run 8 - prompt adjustments,generationLine1,5,19 Real Run 8 - prompt adjustments\RunData\generationLine1\5\knowledgebase.txt,5,Communication|Self Preservation,"Send concise messages only for new threats (""Zombies X,Y at D""), ""Health low"", ""Clear pos x:z"".","explicit speaking, messaging, alerting, or communication/logging control; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
01248,19 Real Run 8 - prompt adjustments,generationLine1,5,19 Real Run 8 - prompt adjustments\RunData\generationLine1\5\knowledgebase.txt,6,Mutualism|Self Preservation,"On teammate ""Health low"": move_to their last position to tank threats.","explicit role, coverage, cooperation, or tactical task-splitting language; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
01249,19 Real Run 8 - prompt adjustments,generationLine1,5,19 Real Run 8 - prompt adjustments\RunData\generationLine1\5\knowledgebase.txt,7,Communication|Spatial Coordination & Architecture|Self Preservation,"After clear, send ""Clear pos x:z""; loosely stay 8-12 blocks apart when safe to cover more area.","explicit speaking, messaging, alerting, or communication/logging control; explicit positioning, distance, retreat movement, pathing, or environment alteration; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
01250,19 Real Run 8 - prompt adjustments,generationLine1,5,19 Real Run 8 - prompt adjustments\RunData\generationLine1\5\knowledgebase.txt,8,Communication|Mutualism|Cultural Scientific Method - Testing & Meta-Gaming,"Test roles after equip: send ""I tank melee, you bow?"" or ""I bow support, you tank?""; adapt and confirm.","explicit speaking, messaging, alerting, or communication/logging control; explicit role, coverage, cooperation, or tactical task-splitting language; explicit testing, custom action/meta-tooling, failure recovery, or mechanics/pathing exploitation"
01251,19 Real Run 8 - prompt adjustments,generationLine1,5,19 Real Run 8 - prompt adjustments\RunData\generationLine1\5\knowledgebase.txt,9,Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,Test kiting close threats: melee hit then move_to 4 blocks back if health >12 and no other close threats.,"explicit testing, custom action/meta-tooling, failure recovery, or mechanics/pathing exploitation; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
01252,20 Real Run 9 - further prompt adjustments,generationLine1,2,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\2\knowledgebase.txt,1,,Equip leather chestplate immediately for protection.,
01253,20 Real Run 9 - further prompt adjustments,generationLine1,2,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\2\knowledgebase.txt,2,,"Prioritize bow attacks on nearest hostile, starting with closest zombie.",
01254,20 Real Run 9 - further prompt adjustments,generationLine1,2,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\2\knowledgebase.txt,3,Self Preservation,Eat bread until full hunger if health below 12.,"explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
01255,20 Real Run 9 - further prompt adjustments,generationLine1,2,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\2\knowledgebase.txt,4,Communication|Self Preservation,"Send concise messages on threats: ""<Enemy ID> <distance> blocks. Health <value>.""","explicit speaking, messaging, alerting, or communication/logging control; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
01256,20 Real Run 9 - further prompt adjustments,generationLine1,2,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\2\knowledgebase.txt,5,Communication|Self Preservation,Focus attacks on teammate's nearest enemy if they report low health.,"explicit speaking, messaging, alerting, or communication/logging control; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
01257,20 Real Run 9 - further prompt adjustments,generationLine1,2,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\2\knowledgebase.txt,6,Spatial Coordination & Architecture,Move to stay within 3 blocks of teammate during fights.,"explicit positioning, distance, retreat movement, pathing, or environment alteration"
01258,20 Real Run 9 - further prompt adjustments,generationLine1,2,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\2\knowledgebase.txt,7,Self Preservation,"Heal first, then attack when both full health.","explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
01259,20 Real Run 9 - further prompt adjustments,generationLine1,2,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\2\knowledgebase.txt,8,Self Preservation,Try kiting: move backward 1-2 blocks while bow attacking to reduce damage.,"explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
01260,20 Real Run 9 - further prompt adjustments,generationLine1,2,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\2\knowledgebase.txt,9,Mutualism|Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,"Test role split when safe: one bows from range, one draws aggro with quick melee hits.","explicit role, coverage, cooperation, or tactical task-splitting language; explicit testing, custom action/meta-tooling, failure recovery, or mechanics/pathing exploitation; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
01261,20 Real Run 9 - further prompt adjustments,generationLine1,3,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\3\knowledgebase.txt,1,,Equip leather chestplate immediately for protection.,
01262,20 Real Run 9 - further prompt adjustments,generationLine1,3,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\3\knowledgebase.txt,2,,Bow attack nearest hostile; melee if within 4 blocks.,
01263,20 Real Run 9 - further prompt adjustments,generationLine1,3,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\3\knowledgebase.txt,3,Self Preservation,"Eat bread until full hunger if health below 12, even in combat.","explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
01264,20 Real Run 9 - further prompt adjustments,generationLine1,3,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\3\knowledgebase.txt,4,Communication|Self Preservation,"Send threat messages: ""<Enemy ID> <distance> blocks. Health <value>.""","explicit speaking, messaging, alerting, or communication/logging control; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
01265,20 Real Run 9 - further prompt adjustments,generationLine1,3,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\3\knowledgebase.txt,5,Communication|Self Preservation,"Report full status when safe or requested: ""Health <h>, food <f>. Position x<>, z<>. Threats: none.""","explicit speaking, messaging, alerting, or communication/logging control; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
01266,20 Real Run 9 - further prompt adjustments,generationLine1,3,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\3\knowledgebase.txt,6,Communication|Self Preservation,Attack teammate's nearest enemy if they report low health.,"explicit speaking, messaging, alerting, or communication/logging control; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
01267,20 Real Run 9 - further prompt adjustments,generationLine1,3,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\3\knowledgebase.txt,7,Spatial Coordination & Architecture,Share position and move toward teammate after clearing threats.,"explicit positioning, distance, retreat movement, pathing, or environment alteration"
01268,20 Real Run 9 - further prompt adjustments,generationLine1,3,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\3\knowledgebase.txt,8,,Try kiting: move backward 1-2 blocks while bow attacking.,
01269,20 Real Run 9 - further prompt adjustments,generationLine1,3,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\3\knowledgebase.txt,9,Mutualism|Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,"Test role split when safe: one bows from range, one draws aggro with melee.","explicit role, coverage, cooperation, or tactical task-splitting language; explicit testing, custom action/meta-tooling, failure recovery, or mechanics/pathing exploitation; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
01270,20 Real Run 9 - further prompt adjustments,generationLine1,4,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\4\knowledgebase.txt,1,,Equip leather chestplate and hold bow immediately.,
01271,20 Real Run 9 - further prompt adjustments,generationLine1,4,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\4\knowledgebase.txt,2,Self Preservation,Bow attack nearest hostile; melee only if <3 blocks and no safer option.,"explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
01272,20 Real Run 9 - further prompt adjustments,generationLine1,4,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\4\knowledgebase.txt,3,Self Preservation,"Eat bread until full hunger if health below 12, even in combat.","explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
01273,20 Real Run 9 - further prompt adjustments,generationLine1,4,20 Real Run 9 - further prompt adjustments\RunData\generationLine1\4\knowledgebase.txt,4,Communication|Self Preservation,"Send short alerts on new threats: ""<Enemy ID> <dist> blocks! My H <health>.""","explicit speaking, messaging, alerting, or communication/logging control; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
